"store","id","original_ean","original_name","original_description","current_price","promo_price"
Sams,b1effe11-4b3d-4e34-a5f4-b5316249ff4c,"",Pijama para Niña Disney 100 Años Talla 8 Minnie,"",$408.18,$408.18
Sams,cc321b94-039f-4759-8e04-eecfd73ce4fd,"13253176",Perfume Perry Ellis 360° Red para Dama 100 ml,"",$766.21,$612.78
Sams,"7959fef8-0388-44e8-96e4-514feac8ee6f","",Banco de Acero CYM Celine Giratorio,"","$2,044.96","$2,044.96"
Sams,"134e19e8-6e3b-4537-8070-aebd54aed45b","",Jabón Corporal Ivory Aloe 1.03 l,"",$183.11,$183.11
Sams,dd66d9ff-b1e9-407e-9186-526185e52e95,"31160105",Olla de Presión y Cocción Lenta Oster,"","$2,863.37","$2,863.37"
Sams,ce830683-b49c-4a9b-9337-4b04c01ce645,"555443",Paracetamol Tylenol con 120 Tabletas de 500 mg c/u,"",$438.86,$438.86
Sams,"0a05225e-ff0e-4508-b535-6e2f6770f0e3","841026120690",Vino Tinto Don Simon Tempranillo 6 pzas 750 ml c/u,"",$336.56,$271.10
Sams,"63fd4add-d9f3-4ef4-b4d1-ca5956482599","20602",Pan Blanco Nature's Own Crafted 1.24 Kg,"",$121.73,$121.73
Sams,"5941b72d-f06f-461f-b94d-736ef6950452","",Lámpara de Mesa Member's Mark con Pantalla de Cristal,"",$715.06,$715.06
Sams,bc05f397-0694-4071-88ae-fcf63f03d58a,"",Playeras para Niña Member's Mark Talla 6 Scenic 3 pzas,"",$305.86,$305.86
Sams,"9b691a64-b2ca-42cf-9969-dbc76d2af185","",Cesto para Ropa Member's Mark Gris Claro,"",$408.18,$408.18
Sams,c4629d6e-ab5f-4cb3-9878-a1149d71305e,"3872471",Variton 450 mg/50 mg con 20 Tabletas,"",$621.98,$621.98
Sams,"6813602a-1b9b-47f3-86f5-b1a79aa71a87","",Pistola de Pintura Paint Blast Max 400,"","$1,533.47","$1,328.88"
Sams,"841b8239-3966-4bec-b06d-2b6ab9616342","",Bandolera para Caballero Perry Ellis Negra/Café,"",$919.67,$817.38
Sams,"9bc76013-06ca-4cfe-b5b1-eb7cb8b3fbc3","",Set Cuadros Picture Depot Infantil Conejitos,"",$561.61,$561.61
Sams,e6c3a315-ece0-4199-983e-e7d54ec9ede2,"",Maceta Member's Mark Wallula 10” Gris,"",$203.57,$152.43
Sams,"2ace6198-bab7-4ddd-a775-12af8bfaff3d","",Juego de Sábanas Individual Disney Stitch 3 pzas,"",$408.16,$408.16
Sams,d6145e88-466f-42cb-98c7-1c72c9ba8bd0,"",Set de Accesorios ATOM GAMES RDS para Nintendo Switch Super Mario Wonder NNS54,"","$1,021.95","$1,021.95"
Sams,f2fe3f7e-1c71-4c59-a2dc-924ce3105a80,"",Pijama para Dama Anne Klein Talla M Azul Marino,"",$510.47,$510.47
Sams,"712a1846-12c7-47d8-a796-8d30d0c02bb1","",Desktop Lenovo IdeaCentre Ryzen 3/8 GB RAM/1 TB HDD,"","$15,343.97","$10,228.98"
Sams,fde0bdf5-7763-4ca0-a400-1f81c1353192,"",Pantalón para Caballero BEN SHERMAN Talla 33 x 30 Azul,"",$561.61,$561.61
Sams,"60fd871b-e9e0-463b-a116-060408a12b36","3839473",Zaditen Jarabe 1 mg/5 ml con 100 ml,"",$858.29,$858.29
Sams,cdf0c512-1504-4716-9792-74c20b5b44f6,"8669921408",Llanta Michelin Pilot Sport 4S 245/35 Z R20 XL (95Y),"","$10,454.02","$10,454.02"
Sams,"067a0c72-8f82-4999-aba2-630e9b9a504d","5374009",Avena Member's Mark Old Fashioned 4 kg,"",$117.64,$117.64
Sams,b411645d-a20d-4fec-8dc7-090ecc3d066c,"80681572",Lavatrastes en Polvo Salvo Limón 5 kg,"",$211.75,$211.75
Sams,"17a8c9d7-e8d8-4246-9efa-24b975d27d21","11230516003",Pijama para Niño Capelli Talla 12 Blanco/Negro 4 pzas,"",$510.47,$510.47
Sams,e99bdd2b-4905-4ca2-9607-198dbc2084c9,"7503009337878",Vino Rosado La Redonda Ruby 750 ml,"",$148.31,$148.31
Sams,"6367de8a-3ce4-4248-9668-216ce1a7fd0a","",Pijama para Niña Plaza Sesamo Talla 4 Rosa,"",$510.47,$510.47
Sams,a26f5baf-97da-4966-b453-1d94266276ed,"3863406",Baycuten Crema 35 g,"",$397.94,$336.57
Sams,"918693f7-4bb6-48ea-aeb3-bc099a042a31","",Vino Rosado Riunite 750 ml,"",$142.19,$142.19
Sams,d02e4d2f-7e28-45be-ba47-a9544e9248f9,"","Aire Acondicionado Mini Split LG DualCool Inverter WiFi Solo Frío 18,000 BTU's 220V 1.5 Ton","","$19,947.46","$12,656.24"
Sams,"96c48a78-b22f-4fdf-aeed-043e1e70a553","2244752250",Dispensador de Agua Royal Aqua Motion Agua Fría y Caliente,"","$6,136.97","$6,136.97"
